embedding1,embedding2,label
"[-1.8839585781097412, 2.032552719116211, -2.4730734825134277, -0.9537022113800049, -0.5616291761398315, -0.7814343571662903, 2.0785884857177734, -0.31061646342277527, -1.103373646736145, -0.46480703353881836, -0.46503373980522156, 1.2782046794891357, -0.6184620261192322, -2.502856969833374, 2.0953714847564697, -2.7440762519836426, -1.1368305683135986]","[-1.0499579906463623, -2.28238844871521, -1.3279640674591064, 1.4357855319976807, 1.2705919742584229, -1.3489400148391724, 2.50780987739563, -1.040495753288269, 0.23425434529781342, -0.8191865086555481, 0.10713750869035721, 0.8852012157440186, -1.5636663436889648, -2.060807943344116, 1.230582594871521, -2.3959362506866455, -2.7276058197021484]",0
"[-1.8007251024246216, -1.6453534364700317, 0.625859797000885, 1.1070218086242676, 1.488147497177124, -1.5810043811798096, 1.0190786123275757, -1.0419563055038452, -0.977781355381012, -1.682783603668213, -1.9671283960342407, 1.0607118606567383, -0.3642759919166565, -2.4863264560699463, 2.5026426315307617, -1.8702976703643799, -0.5439888834953308]","[-0.3915358781814575, 0.6596524119377136, -0.17846016585826874, -0.387881875038147, 1.2275631427764893, -0.8621420860290527, 1.5573301315307617, -1.0429046154022217, -0.1840800940990448, -1.5362071990966797, -0.7742323279380798, 0.48939186334609985, -0.9937982559204102, -2.24914813041687, 1.8696058988571167, -1.9253548383712769, -0.4515111446380615]",1
"[-1.8007251024246216, -1.6453534364700317, 0.625859797000885, 1.1070218086242676, 1.488147497177124, -1.5810043811798096, 1.0190786123275757, -1.0419563055038452, -0.977781355381012, -1.682783603668213, -1.9671283960342407, 1.0607118606567383, -0.3642759919166565, -2.4863264560699463, 2.5026426315307617, -1.8702976703643799, -0.5439888834953308]","[-1.0925616025924683, 0.2261429727077484, 0.13975141942501068, -0.5025277137756348, 1.4830958843231201, -0.5222666263580322, 2.3647825717926025, -1.323594331741333, 0.43464991450309753, 0.15420107543468475, -1.3467156887054443, 1.7401095628738403, -1.7204668521881104, -2.2040417194366455, 1.9431688785552979, -1.0363833904266357, -2.2466862201690674]",0
"[-1.7041062116622925, -3.3472912311553955, 0.1384468972682953, -0.29513293504714966, 2.0518722534179688, -1.9313760995864868, 1.9679700136184692, -0.9209626317024231, -0.8052136301994324, -2.6391334533691406, -1.7121754884719849, 0.6132423877716064, -1.2939882278442383, -3.1517274379730225, 2.1851370334625244, -1.5250592231750488, -2.4636237621307373]","[-1.847267508506775, -2.199204206466675, -0.29163432121276855, 1.5307612419128418, -0.07681296765804291, -1.2301862239837646, 2.361534357070923, -0.11521045118570328, 0.8524113297462463, -0.6146014928817749, -1.6091597080230713, 1.0991239547729492, -1.4710355997085571, -1.9937896728515625, 2.299757957458496, -1.5891329050064087, -2.565009355545044]",1
"[-1.7041062116622925, -3.3472912311553955, 0.1384468972682953, -0.29513293504714966, 2.0518722534179688, -1.9313760995864868, 1.9679700136184692, -0.9209626317024231, -0.8052136301994324, -2.6391334533691406, -1.7121754884719849, 0.6132423877716064, -1.2939882278442383, -3.1517274379730225, 2.1851370334625244, -1.5250592231750488, -2.4636237621307373]","[0.005067296326160431, 0.8052219748497009, 0.9435070753097534, -0.8464910984039307, 1.5968053340911865, -0.3478424549102783, 1.7321271896362305, -1.9232450723648071, 0.34475448727607727, -1.1304559707641602, -1.5498687028884888, 1.3712292909622192, -1.0633183717727661, -2.4391391277313232, 1.7007651329040527, -1.562994122505188, -0.7712627649307251]",0
"[-0.6205467581748962, -1.2455754280090332, -0.3100965619087219, -0.8862470388412476, -0.8332817554473877, -0.5463032722473145, 2.5849971771240234, -0.1949690878391266, 0.20655184984207153, -1.1399883031845093, 0.1259116381406784, 1.7037664651870728, -1.6961156129837036, -2.066056251525879, 0.844232976436615, -1.0668199062347412, -2.8108150959014893]","[0.5308738350868225, -1.341508150100708, 0.2634212076663971, -1.2278096675872803, -0.09665781259536743, -2.243326187133789, 1.2775750160217285, 0.511264443397522, 0.15133678913116455, -0.1999390572309494, -2.0191502571105957, 1.3009756803512573, -1.8614071607589722, -2.3640615940093994, 1.899985432624817, -2.5709075927734375, -1.8123043775558472]",1
"[-0.6205467581748962, -1.2455754280090332, -0.3100965619087219, -0.8862470388412476, -0.8332817554473877, -0.5463032722473145, 2.5849971771240234, -0.1949690878391266, 0.20655184984207153, -1.1399883031845093, 0.1259116381406784, 1.7037664651870728, -1.6961156129837036, -2.066056251525879, 0.844232976436615, -1.0668199062347412, -2.8108150959014893]","[1.9965089559555054, -0.4354298710823059, -0.42429253458976746, -1.4491328001022339, -0.0049355728551745415, -1.8528600931167603, 1.4165116548538208, -2.69738507270813, -1.063794732093811, -1.4279083013534546, -0.5580191016197205, 0.4443792998790741, 0.7965534925460815, -2.3642044067382812, 1.5700451135635376, -1.2613779306411743, -1.1137797832489014]",0
"[0.10118920356035233, -1.1818554401397705, 0.28671732544898987, -1.5180450677871704, 2.0370805263519287, -1.2031561136245728, 2.689915895462036, 0.12509514391422272, -0.9276437163352966, -0.8099808096885681, -0.3770313560962677, 0.5363636016845703, -2.064401388168335, -2.4419260025024414, -0.20333237946033478, -2.249192714691162, -2.612260580062866]","[-0.26059943437576294, -2.094666004180908, -0.26860031485557556, 0.06082005053758621, 0.54430091381073, -0.9649030566215515, 1.832071304321289, -0.4707595407962799, 0.6054357290267944, -1.1622846126556396, -1.3726087808609009, 0.17018747329711914, 1.1406364440917969, -2.3855268955230713, 1.6512693166732788, -1.9069626331329346, -1.6503759622573853]",1
"[0.10118920356035233, -1.1818554401397705, 0.28671732544898987, -1.5180450677871704, 2.0370805263519287, -1.2031561136245728, 2.689915895462036, 0.12509514391422272, -0.9276437163352966, -0.8099808096885681, -0.3770313560962677, 0.5363636016845703, -2.064401388168335, -2.4419260025024414, -0.20333237946033478, -2.249192714691162, -2.612260580062866]","[0.5692753195762634, -0.43900683522224426, 0.8980594277381897, -1.372866153717041, 0.7654631733894348, -2.962918519973755, 2.1809773445129395, -0.8323796391487122, -0.5570847988128662, -1.4388723373413086, -1.3720670938491821, -0.07910412549972534, -2.0877177715301514, -2.3547675609588623, 1.0365499258041382, -1.2150615453720093, -2.098605155944824]",0
"[-3.48427677154541, 0.22830069065093994, 0.5584185123443604, 0.6400245428085327, -0.19804662466049194, 1.26193106174469, 2.8549082279205322, -0.9857920408248901, -1.038079857826233, 1.987093210220337, -1.323988676071167, 1.8107192516326904, -0.8478824496269226, -3.0477206707000732, 3.26959228515625, -2.2136905193328857, -1.3535230159759521]","[-1.6988904476165771, -0.9271742105484009, 0.2651725113391876, 1.9705454111099243, 0.8419508934020996, -0.8326483368873596, 2.538357973098755, -1.3102227449417114, -1.7589807510375977, 2.130598783493042, -1.7669808864593506, 1.5732297897338867, -2.1606152057647705, -2.2617433071136475, 1.7892519235610962, -1.3964911699295044, -2.376396894454956]",1
"[-3.48427677154541, 0.22830069065093994, 0.5584185123443604, 0.6400245428085327, -0.19804662466049194, 1.26193106174469, 2.8549082279205322, -0.9857920408248901, -1.038079857826233, 1.987093210220337, -1.323988676071167, 1.8107192516326904, -0.8478824496269226, -3.0477206707000732, 3.26959228515625, -2.2136905193328857, -1.3535230159759521]","[0.470441609621048, -0.7603651285171509, -0.2768058776855469, -0.5377011895179749, 1.6277878284454346, -1.4799046516418457, 1.893692970275879, -0.3586084544658661, -2.579423427581787, 0.4352506697177887, -0.6387354731559753, 0.5361576080322266, -0.028464525938034058, -2.3628222942352295, 1.4619513750076294, -1.8615692853927612, -2.3230271339416504]",0
"[1.7923266887664795, 1.6425716876983643, -0.21904709935188293, -2.791193723678589, 1.5609238147735596, -2.112283706665039, 2.8996565341949463, -3.2309060096740723, -0.9140321612358093, -0.10440290719270706, -1.6927998065948486, 0.24887025356292725, -0.511292040348053, -2.9770848751068115, 1.8845642805099487, -1.7594398260116577, -1.0737873315811157]","[-0.755791187286377, -1.0399483442306519, -0.002759360009804368, -0.4534268081188202, 0.337242990732193, -0.9186921715736389, 1.9120302200317383, -1.5524389743804932, -0.9315987229347229, -0.44694772362709045, -0.45438316464424133, 0.9032576084136963, -0.5049152970314026, -1.9830752611160278, 1.6719149351119995, -1.4092344045639038, -1.6069773435592651]",1
"[1.7923266887664795, 1.6425716876983643, -0.21904709935188293, -2.791193723678589, 1.5609238147735596, -2.112283706665039, 2.8996565341949463, -3.2309060096740723, -0.9140321612358093, -0.10440290719270706, -1.6927998065948486, 0.24887025356292725, -0.511292040348053, -2.9770848751068115, 1.8845642805099487, -1.7594398260116577, -1.0737873315811157]","[0.9099720120429993, -1.1880714893341064, 0.41816288232803345, -0.8394291400909424, 0.49421030282974243, -1.8209288120269775, 1.598502516746521, -0.8526150584220886, -2.617741584777832, 0.193121075630188, -1.0639499425888062, 0.1822289377450943, -1.2002677917480469, -2.3342068195343018, 1.7237682342529297, -2.069159746170044, -1.4672646522521973]",0
"[3.881524085998535, -0.33934906125068665, -0.554710865020752, -2.137097120285034, -0.3743019104003906, -2.3351731300354004, 2.183140516281128, -3.307802438735962, -2.370582342147827, -2.663095712661743, -2.110246419906616, -0.5809051990509033, 1.530663013458252, -3.2100415229797363, 2.390798807144165, -0.20742204785346985, -0.6287311315536499]","[1.9823776483535767, 0.5033091306686401, 0.7888378500938416, -2.7333219051361084, 0.5861948728561401, -2.1869940757751465, 1.2157504558563232, -2.8110740184783936, -1.5002027750015259, -1.3820703029632568, -1.9272516965866089, 0.9068626165390015, -0.05562756210565567, -2.6949961185455322, 2.0322859287261963, 0.08951224386692047, -0.7209564447402954]",1
"[3.881524085998535, -0.33934906125068665, -0.554710865020752, -2.137097120285034, -0.3743019104003906, -2.3351731300354004, 2.183140516281128, -3.307802438735962, -2.370582342147827, -2.663095712661743, -2.110246419906616, -0.5809051990509033, 1.530663013458252, -3.2100415229797363, 2.390798807144165, -0.20742204785346985, -0.6287311315536499]","[-0.8219014406204224, -0.015771979466080666, 0.8310863375663757, 0.021016927435994148, 0.7399802207946777, -1.8644498586654663, 0.3103221356868744, -1.9610415697097778, -2.1149327754974365, -0.18272823095321655, -0.24032236635684967, 1.1536763906478882, 0.12993881106376648, -2.3524067401885986, 2.248107433319092, -1.7174732685089111, -1.573326826095581]",0
"[-1.7397589683532715, -0.8895004391670227, 0.5986685752868652, 0.3915978670120239, 1.6903682947158813, -0.48083412647247314, 2.4437992572784424, -2.4853515625, -1.0646111965179443, 0.40548956394195557, -1.8453576564788818, 1.818664312362671, -0.9800452589988708, -2.7996695041656494, 2.587754726409912, -1.483272671699524, -1.9239044189453125]","[-0.7955581545829773, -1.3356631994247437, 0.030773669481277466, -0.5489616394042969, 1.612980604171753, -1.2555278539657593, 2.2841994762420654, -1.6907989978790283, -1.54371178150177, -0.29580116271972656, -1.33708918094635, 1.5415058135986328, -0.7463930249214172, -2.6188576221466064, 2.2839107513427734, -1.522570252418518, -1.6741955280303955]",1
"[-1.7397589683532715, -0.8895004391670227, 0.5986685752868652, 0.3915978670120239, 1.6903682947158813, -0.48083412647247314, 2.4437992572784424, -2.4853515625, -1.0646111965179443, 0.40548956394195557, -1.8453576564788818, 1.818664312362671, -0.9800452589988708, -2.7996695041656494, 2.587754726409912, -1.483272671699524, -1.9239044189453125]","[-0.504136860370636, -0.6115103363990784, -0.38868919014930725, 0.1361764520406723, -0.2250274270772934, -0.6635797023773193, 1.5924956798553467, -0.08970428258180618, -1.4876700639724731, 1.3537559509277344, -0.38740551471710205, 0.8515660762786865, -1.0282368659973145, -2.055777072906494, 2.336801052093506, -2.0837934017181396, -2.041388511657715]",0
"[0.18949875235557556, -0.12036016583442688, 1.7619630098342896, -1.649766445159912, -0.2912549674510956, -1.9979510307312012, 0.9115664958953857, -0.7645648717880249, 0.13370570540428162, -0.22766068577766418, -2.2546708583831787, 1.413442850112915, -2.089421510696411, -2.4108402729034424, 2.1085920333862305, -2.5331099033355713, -0.48654142022132874]","[0.5692753195762634, -0.43900683522224426, 0.8980594277381897, -1.372866153717041, 0.7654631733894348, -2.962918519973755, 2.1809773445129395, -0.8323796391487122, -0.5570847988128662, -1.4388723373413086, -1.3720670938491821, -0.07910412549972534, -2.0877177715301514, -2.3547675609588623, 1.0365499258041382, -1.2150615453720093, -2.098605155944824]",1
"[0.18949875235557556, -0.12036016583442688, 1.7619630098342896, -1.649766445159912, -0.2912549674510956, -1.9979510307312012, 0.9115664958953857, -0.7645648717880249, 0.13370570540428162, -0.22766068577766418, -2.2546708583831787, 1.413442850112915, -2.089421510696411, -2.4108402729034424, 2.1085920333862305, -2.5331099033355713, -0.48654142022132874]","[-1.6115413904190063, -1.4945143461227417, -0.2584056556224823, 1.624714732170105, 0.03481011837720871, -2.1820316314697266, 1.133948564529419, -0.8952420949935913, -1.195772409439087, -0.5267655849456787, -0.8279746770858765, 0.2639963924884796, -0.08382702618837357, -1.8883895874023438, 1.9948101043701172, -1.6032072305679321, -1.348445177078247]",0
"[0.1765258014202118, -1.5062578916549683, -1.1751532554626465, -0.2760746479034424, 0.08744552731513977, -1.7207261323928833, 1.425737977027893, -0.841316819190979, -2.261554718017578, -0.45965123176574707, -0.18168404698371887, 0.5601393580436707, 0.2675611674785614, -2.081718683242798, 1.753718614578247, -1.9990266561508179, -1.4126861095428467]","[-0.43164733052253723, -0.8430781364440918, 0.6565513014793396, -0.1827358454465866, 0.9963246583938599, 0.40940314531326294, 2.0906741619110107, 0.22088001668453217, -0.7157073020935059, -0.04827723279595375, -1.3735716342926025, -1.4946779012680054, 0.9123378396034241, -2.5593183040618896, 1.9210996627807617, -1.5392338037490845, -1.3460776805877686]",1
"[0.1765258014202118, -1.5062578916549683, -1.1751532554626465, -0.2760746479034424, 0.08744552731513977, -1.7207261323928833, 1.425737977027893, -0.841316819190979, -2.261554718017578, -0.45965123176574707, -0.18168404698371887, 0.5601393580436707, 0.2675611674785614, -2.081718683242798, 1.753718614578247, -1.9990266561508179, -1.4126861095428467]","[-1.2108464241027832, 0.3351764380931854, 0.30934277176856995, -0.262693852186203, 0.5887054204940796, -0.6669375896453857, 1.8600646257400513, 0.054850414395332336, -0.04563911259174347, 0.11538592725992203, -1.7998830080032349, 0.462657630443573, -1.2110810279846191, -2.2264530658721924, 1.331803321838379, -2.1409213542938232, -0.7572171688079834]",0
"[-0.8562172651290894, -0.9021741151809692, 0.3460535705089569, 0.41565316915512085, 1.4098485708236694, -2.661280632019043, 2.1528470516204834, 0.9609765410423279, 0.7363407611846924, -1.1364995241165161, -2.7165098190307617, -2.318692445755005, -1.3529163599014282, -2.3687798976898193, 1.1819427013397217, -2.3694279193878174, -1.9395896196365356]","[-0.6334959864616394, -0.9367110133171082, 1.155760645866394, 0.8563433885574341, -0.13512052595615387, 0.24345652759075165, 2.1353752613067627, -0.7844538688659668, 0.325153648853302, -1.1093683242797852, -1.812597632408142, 0.6909763813018799, -0.5281642079353333, -2.1514041423797607, 1.2881617546081543, -1.5725773572921753, -0.8127644062042236]",1
"[-0.8562172651290894, -0.9021741151809692, 0.3460535705089569, 0.41565316915512085, 1.4098485708236694, -2.661280632019043, 2.1528470516204834, 0.9609765410423279, 0.7363407611846924, -1.1364995241165161, -2.7165098190307617, -2.318692445755005, -1.3529163599014282, -2.3687798976898193, 1.1819427013397217, -2.3694279193878174, -1.9395896196365356]","[-0.6842129826545715, 0.3091566860675812, 0.04900219663977623, 0.8883229494094849, 0.10416106134653091, -0.7373327612876892, 0.6896297931671143, -1.0088905096054077, -1.3777315616607666, -0.7471442222595215, -1.4614933729171753, 0.692681074142456, -0.3384031355381012, -2.163227081298828, 2.2078917026519775, -1.7223058938980103, -1.4717174768447876]",0
