embedding1,embedding2,label
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[-0.541771650314331, -1.1108953952789307, -0.8950255513191223, -0.40686237812042236, 0.8118394613265991, -0.4265217185020447, 1.4350368976593018, -0.18724797666072845, 1.2138376235961914, -0.6174986958503723, -1.430428147315979, 0.06454366445541382, -0.031249066814780235, -2.0529606342315674, 1.0860286951065063, -1.8934123516082764, -0.759564995765686]",1
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[-1.7688446044921875, -0.5883522629737854, -1.0767980813980103, -0.7304131984710693, 0.7798970341682434, -1.1231417655944824, 1.7848089933395386, -1.1424736976623535, 0.6812348365783691, -2.4312186241149902, -2.280717611312866, 0.9657422304153442, 0.021925801411271095, -2.6721198558807373, 1.7614089250564575, -2.159642219543457, -0.981464147567749]",1
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[0.10414329171180725, 0.20289397239685059, -0.6381993889808655, -0.9314962029457092, 0.7010583281517029, -1.831471562385559, 2.5626344680786133, -0.35809215903282166, -1.222011685371399, -1.865890622138977, -1.4359074831008911, 0.6126430034637451, -1.311683177947998, -2.7384469509124756, 1.7029508352279663, -2.4894795417785645, -2.1975181102752686]",1
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[-0.29961204528808594, -0.8328904509544373, 0.6374666094779968, 1.0046770572662354, 0.6679064631462097, -1.245910406112671, 1.9971212148666382, -0.07079806923866272, 0.8498304486274719, -0.34067779779434204, -2.2792298793792725, -0.13364216685295105, -1.2400493621826172, -1.9978464841842651, 0.3214084506034851, -2.442316770553589, -1.5690484046936035]",1
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[1.3649128675460815, -0.9948980212211609, 1.0507056713104248, -2.062549352645874, 0.29872751235961914, -2.84124493598938, 1.777508020401001, -2.76625657081604, -0.9833438992500305, -2.0122604370117188, -0.7620651125907898, -0.04261127486824989, 0.8643728494644165, -2.276834011077881, 2.0253214836120605, 0.5203649997711182, -1.1611520051956177]",0
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[-0.6560057997703552, -0.4994949996471405, 0.2760597765445709, 0.10103502869606018, 0.7205690741539001, -1.9756674766540527, 2.1400537490844727, -0.9336712956428528, -1.3240113258361816, 0.5061888694763184, -0.2630517780780792, 0.8376408219337463, -0.5633255243301392, -2.2879536151885986, 2.323723793029785, -2.494899034500122, -2.223745346069336]",0
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[-1.8201168775558472, 0.5128182768821716, 0.2297275811433792, -0.7428121566772461, 1.4564690589904785, -1.3031139373779297, 1.3772231340408325, -1.429256796836853, -0.28793853521347046, -0.8120728731155396, -0.7176384329795837, 2.3129007816314697, -1.1844637393951416, -2.2653868198394775, 1.7195547819137573, -1.9649291038513184, -1.575690746307373]",0
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[-3.239844560623169, -0.06303159892559052, 0.45440423488616943, 0.552239179611206, 1.2559378147125244, -1.2790402173995972, 1.7496973276138306, -1.2894970178604126, -0.7914073467254639, -1.781754732131958, -0.5023443698883057, 0.8710864782333374, -1.2633693218231201, -2.4872992038726807, 2.0368704795837402, -2.7400810718536377, -1.788503885269165]",0
"[2.0470657348632812, -0.7336143255233765, 0.2805902063846588, -1.4044697284698486, -0.015613587573170662, -1.334350347518921, 1.366912603378296, -0.2987101674079895, -0.9157208800315857, -0.5075879693031311, -2.3996100425720215, 0.040254391729831696, -1.5970449447631836, -2.4145114421844482, 1.3167721033096313, -2.235471487045288, -1.5331352949142456]","[1.3117488622665405, 0.6887872815132141, 0.9290396571159363, -1.9011250734329224, -0.6915474534034729, -2.434206008911133, 1.7300678491592407, -2.59941029548645, -1.543994665145874, -0.06382843852043152, -0.7094665169715881, 1.2248578071594238, -0.030871490016579628, -2.4689414501190186, 2.325894832611084, -1.636145830154419, -1.7435169219970703]",0
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[-0.4462123215198517, -0.4211699664592743, -0.20453058183193207, 0.23447084426879883, 0.33468160033226013, -0.6234254837036133, 2.011502265930176, -1.1025567054748535, -1.4869985580444336, 0.5885884165763855, -0.34311556816101074, 0.8677248954772949, -1.2919607162475586, -1.8705958127975464, 1.271795392036438, -1.4426062107086182, -2.139815330505371]",1
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[-0.5918194651603699, -0.655818521976471, 1.8401026725769043, -0.4801027178764343, -0.2842564284801483, -0.5519074201583862, 1.8187739849090576, -1.1644562482833862, 1.609642744064331, -0.21394699811935425, -1.7951405048370361, 0.3287082612514496, -1.587664008140564, -2.291827917098999, 0.9631149172782898, -1.5480163097381592, -1.792184829711914]",1
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[-0.8499864339828491, 1.1105197668075562, 0.35477712750434875, -0.694043755531311, -1.486053466796875, -0.2755511701107025, 1.9175374507904053, -0.7113826274871826, 0.6419571042060852, -1.9286249876022339, -1.1996723413467407, 0.32164251804351807, -0.9422614574432373, -2.14689564704895, 1.1221715211868286, -1.447864294052124, -1.7141196727752686]",1
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[-0.24719499051570892, -0.2714247405529022, 1.9928200244903564, 0.5536869168281555, -0.08559595048427582, -0.26203522086143494, 2.6194329261779785, -1.9350073337554932, 1.228875756263733, -0.4636416733264923, -1.8210086822509766, 1.8052951097488403, -1.4583382606506348, -2.6465516090393066, 1.7824538946151733, -1.694420576095581, -1.9618972539901733]",1
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[-0.7596439719200134, 0.6752690672874451, 1.4899928569793701, 0.4362548589706421, 0.6373084783554077, -0.2941817045211792, 1.814352035522461, -1.6625622510910034, 0.33065715432167053, -0.1510881632566452, -0.6790339946746826, 0.29446181654930115, -0.3917785584926605, -1.8118650913238525, 1.0522836446762085, -0.878999650478363, -0.9064018726348877]",1
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[-0.9892349243164062, 0.2182852327823639, -0.9113386869430542, 1.0056649446487427, 0.010289840400218964, -0.7535616159439087, 2.1118383407592773, 0.40426239371299744, 0.17483974993228912, -0.7294638752937317, -0.8702305555343628, -1.161805510520935, 0.10000625997781754, -1.8786522150039673, 1.6918169260025024, -1.4536936283111572, -1.115201711654663]",0
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[-1.9676893949508667, 0.019865741953253746, -0.9404696822166443, -0.3967795670032501, 0.6837230920791626, -0.11259417235851288, 2.1867520809173584, -0.041772421449422836, -0.46051308512687683, -0.6862950325012207, -1.6508605480194092, 0.9054021835327148, -0.9666990637779236, -2.601579427719116, 1.7377387285232544, -2.8081395626068115, -1.7624778747558594]",0
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[-0.030367549508810043, 0.9628772735595703, 1.1950887441635132, -1.5131784677505493, 1.5087536573410034, -0.793961763381958, 2.3428144454956055, -1.2401777505874634, -0.6190347671508789, -0.25378260016441345, -0.7614020705223083, 1.206276535987854, -2.376654863357544, -2.622917413711548, 1.0745056867599487, -2.270479202270508, -1.488355040550232]",0
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[0.6309827566146851, 0.5021544098854065, 2.909803867340088, -0.807197093963623, 0.9336118102073669, -2.195438861846924, 2.7057793140411377, -2.7018978595733643, -0.6892958879470825, -0.355169415473938, -2.254094362258911, 1.4152753353118896, -1.4702301025390625, -2.8484063148498535, 2.1478641033172607, -0.8028785586357117, -1.8814315795898438]",0
"[0.049636196345090866, 0.018103770911693573, 0.16089339554309845, -0.6042619943618774, 0.06645990908145905, -1.2917627096176147, 2.3142991065979004, -0.2882843613624573, 0.5802205801010132, -0.8442448973655701, -1.498785138130188, -0.9295160174369812, -1.114561676979065, -2.3753602504730225, 1.080432415008545, -2.543517827987671, -1.4210681915283203]","[1.234300971031189, 1.374070167541504, 2.1276981830596924, -3.2384164333343506, -0.023936964571475983, -2.5323283672332764, 1.7994799613952637, -3.5164554119110107, -1.162684679031372, -0.7482017874717712, -1.8313242197036743, -0.172135591506958, 0.2042343020439148, -3.0761756896972656, 3.050523519515991, 0.4829031229019165, -1.646754503250122]",0
"[-0.9327753186225891, 0.7028936147689819, 0.31431472301483154, -0.005880011711269617, -0.3772522211074829, -1.1535810232162476, 2.6354663372039795, -1.2203515768051147, 2.3239450454711914, -0.6134214401245117, -1.9792245626449585, -0.4346574544906616, 0.8489413261413574, -2.565696954727173, 1.7650526762008667, -2.3721976280212402, -0.9172358512878418]","[-0.4462123215198517, -0.4211699664592743, -0.20453058183193207, 0.23447084426879883, 0.33468160033226013, -0.6234254837036133, 2.011502265930176, -1.1025567054748535, -1.4869985580444336, 0.5885884165763855, -0.34311556816101074, 0.8677248954772949, -1.2919607162475586, -1.8705958127975464, 1.271795392036438, -1.4426062107086182, -2.139815330505371]",1
"[-0.9327753186225891, 0.7028936147689819, 0.31431472301483154, -0.005880011711269617, -0.3772522211074829, -1.1535810232162476, 2.6354663372039795, -1.2203515768051147, 2.3239450454711914, -0.6134214401245117, -1.9792245626449585, -0.4346574544906616, 0.8489413261413574, -2.565696954727173, 1.7650526762008667, -2.3721976280212402, -0.9172358512878418]","[-0.5918194651603699, -0.655818521976471, 1.8401026725769043, -0.4801027178764343, -0.2842564284801483, -0.5519074201583862, 1.8187739849090576, -1.1644562482833862, 1.609642744064331, -0.21394699811935425, -1.7951405048370361, 0.3287082612514496, -1.587664008140564, -2.291827917098999, 0.9631149172782898, -1.5480163097381592, -1.792184829711914]",1
"[-0.9327753186225891, 0.7028936147689819, 0.31431472301483154, -0.005880011711269617, -0.3772522211074829, -1.1535810232162476, 2.6354663372039795, -1.2203515768051147, 2.3239450454711914, -0.6134214401245117, -1.9792245626449585, -0.4346574544906616, 0.8489413261413574, -2.565696954727173, 1.7650526762008667, -2.3721976280212402, -0.9172358512878418]","[-0.8499864339828491, 1.1105197668075562, 0.35477712750434875, -0.694043755531311, -1.486053466796875, -0.2755511701107025, 1.9175374507904053, -0.7113826274871826, 0.6419571042060852, -1.9286249876022339, -1.1996723413467407, 0.32164251804351807, -0.9422614574432373, -2.14689564704895, 1.1221715211868286, -1.447864294052124, -1.7141196727752686]",1
"[-0.9327753186225891, 0.7028936147689819, 0.31431472301483154, -0.005880011711269617, -0.3772522211074829, -1.1535810232162476, 2.6354663372039795, -1.2203515768051147, 2.3239450454711914, -0.6134214401245117, -1.9792245626449585, -0.4346574544906616, 0.8489413261413574, -2.565696954727173, 1.7650526762008667, -2.3721976280212402, -0.9172358512878418]","[-0.24719499051570892, -0.2714247405529022, 1.9928200244903564, 0.5536869168281555, -0.08559595048427582, -0.26203522086143494, 2.6194329261779785, -1.9350073337554932, 1.228875756263733, -0.4636416733264923, -1.8210086822509766, 1.8052951097488403, -1.4583382606506348, -2.6465516090393066, 1.7824538946151733, -1.694420576095581, -1.9618972539901733]",1
